Season,Week,PID,Player,Pos,Team,Opp,aFPA,aFPA Rk,FFPts,Comp,Pass Att,Pass Yds,Pass TD,INT,Rush Att,Rush Yds,Rush TD,Rec,Rec Yds,Rec TD,Pa1D,Ru1D,Rec1D,Fum,XP,FG,Grade
2020,1,jacksl1,Lamar Jackson,QB,BAL,CLE,18.2,23,25.5,22.0,33.0,260.2,2.0,0.6,8.3,55.7,0.4,0.0,0.0,0.0,12.5,3.6,0.0,0.2,0.0,0.0,A-Game
2020,1,mahomp1,Patrick Mahomes,QB,KC,HOU,18.7,24,24.2,26.3,37.9,322.6,2.4,0.6,3.3,18.0,0.2,0.0,0.0,0.0,15.4,1.2,0.0,0.2,0.0,0.0,A-Game
2020,1,prescd1,Dak Prescott,QB,DAL,@LAR,14.4,8,20.1,24.4,36.2,283.7,1.9,0.8,3.0,15.5,0.2,0.0,0.0,0.0,13.7,1.0,0.0,0.2,0.0,0.0,A-Game
2020,1,watsod1,Deshaun Watson,QB,HOU,@KC,16.1,15,19.7,23.3,35.3,268.9,1.6,1.0,4.2,20.7,0.3,0.0,0.0,0.0,13.0,1.3,0.0,0.3,0.0,0.0,A-Game
2020,1,breesd1,Drew Brees,QB,NO,TB,16.2,16,19.6,24.1,34.8,306.0,1.9,0.6,0.2,0.5,0.1,0.0,0.0,0.0,14.4,0.0,0.0,0.2,0.0,0.0,A-Game
2020,1,wilsor1,Russell Wilson,QB,SEA,@ATL,19.9,25,19.5,22.5,34.4,277.0,1.7,0.4,4.1,17.8,0.1,0.0,0.0,0.0,13.2,1.2,0.0,0.2,0.0,0.0,A-Game
2020,1,allenj3,Josh Allen,QB,BUF,NYJ,16.8,21,18.8,20.2,33.0,227.3,1.5,0.7,6.1,29.5,0.3,0.0,0.0,0.0,11.1,1.9,0.0,0.2,0.0,0.0,A-Game
2020,1,newtoc1,Cam Newton,QB,NE,MIA,20.2,27,18.6,20.8,32.5,232.6,1.6,0.9,6.8,24.1,0.3,0.0,0.0,0.0,11.3,1.6,0.0,0.2,0.0,0.0,A-Game
2020,1,ryanm1,Matt Ryan,QB,ATL,SEA,16.2,17,18.5,24.0,36.2,289.4,1.7,0.8,1.9,8.1,0.1,0.0,0.0,0.0,13.8,0.5,0.0,0.2,0.0,0.0,A-Game
2020,1,murrak1,Kyler Murray,QB,ARI,@SF,14.6,10,17.8,21.6,34.0,236.4,1.3,0.7,6.6,34.6,0.2,0.0,0.0,0.0,11.6,2.3,0.0,0.3,0.0,0.0,A-Game
2020,1,roethb1,Ben Roethlisberger,QB,PIT,@NYG,21.5,31,17.7,23.6,36.1,274.2,1.8,0.9,0.5,3.7,0.1,0.0,0.0,0.0,13.2,0.2,0.0,0.2,0.0,0.0,A-Game
2020,1,bradyt1,Tom Brady,QB,TB,@NO,16.5,18,17.7,23.6,36.3,287.8,1.8,0.8,0.5,1.4,0.0,0.0,0.0,0.0,13.7,0.1,0.0,0.3,0.0,0.0,A-Game
2020,1,garopj1,Jimmy Garoppolo,QB,SF,ARI,22.6,32,17.6,22.9,34.3,265.4,1.9,0.9,1.5,4.3,0.1,0.0,0.0,0.0,12.8,0.3,0.0,0.2,0.0,0.0,A-Game
2020,1,wentzc1,Carson Wentz,QB,PHI,@WAS,20.2,26,17.6,22.7,34.9,257.1,1.8,0.6,2.9,10.6,0.0,0.0,0.0,0.0,12.5,0.7,0.0,0.2,0.0,0.0,A-Game
2020,1,goffj1,Jared Goff,QB,LAR,DAL,16.7,20,17.4,23.5,36.1,282.8,1.7,0.9,1.1,3.5,0.1,0.0,0.0,0.0,13.5,0.2,0.0,0.2,0.0,0.0,A-Game
2020,1,taylot2,Tyrod Taylor,QB,LAC,@CIN,20.4,28,17.1,21.5,34.5,241.4,1.4,0.7,6.4,20.3,0.2,0.0,0.0,0.0,11.8,1.3,0.0,0.3,0.0,0.0,A-Game
